Source,Target,Type,Id,Type_edge,Weigth
4510,30,Undirected,1941,inventeur_brevet,1
4511,79,Undirected,1942,inventeur_brevet,1
4512,812,Undirected,1943,inventeur_brevet,1
4513,1260,Undirected,1944,inventeur_brevet,1
4514,694,Undirected,1945,inventeur_brevet,1
4515,1214,Undirected,1946,inventeur_brevet,1
4516,666,Undirected,1947,inventeur_brevet,1
4517,1613,Undirected,1948,inventeur_brevet,1
4518,2196,Undirected,1949,inventeur_brevet,1
4519,1084,Undirected,1950,inventeur_brevet,1
4520,1818,Undirected,1951,inventeur_brevet,1
4521,1581,Undirected,1952,inventeur_brevet,1
4522,2545,Undirected,1953,inventeur_brevet,1
4523,1366,Undirected,1954,inventeur_brevet,1
4524,1820,Undirected,1955,inventeur_brevet,1
4525,1504,Undirected,1956,inventeur_brevet,1
4526,723,Undirected,1957,inventeur_brevet,1
4527,416,Undirected,1958,inventeur_brevet,1
4528,407,Undirected,1959,inventeur_brevet,1
4529,1242,Undirected,1960,inventeur_brevet,1
4530,2633,Undirected,1961,inventeur_brevet,1
4531,1369,Undirected,1962,inventeur_brevet,1
4532,1707,Undirected,1963,inventeur_brevet,1
4533,1602,Undirected,1964,inventeur_brevet,1
4534,802,Undirected,1965,inventeur_brevet,1
4535,1181,Undirected,1966,inventeur_brevet,1
4536,554,Undirected,1967,inventeur_brevet,1
4537,895,Undirected,1968,inventeur_brevet,1
4538,1886,Undirected,1969,inventeur_brevet,1
4539,1007,Undirected,1970,inventeur_brevet,1
4539,1018,Undirected,1971,inventeur_brevet,1
4540,229,Undirected,1972,inventeur_brevet,1
4541,642,Undirected,1973,inventeur_brevet,1
4542,1292,Undirected,1974,inventeur_brevet,1
4543,542,Undirected,1975,inventeur_brevet,1
4544,1883,Undirected,1976,inventeur_brevet,1
4545,721,Undirected,1977,inventeur_brevet,1
4546,50,Undirected,1978,inventeur_brevet,1
4547,707,Undirected,1979,inventeur_brevet,1
4548,2439,Undirected,1980,inventeur_brevet,1
4549,2660,Undirected,1981,inventeur_brevet,1
4550,1859,Undirected,1982,inventeur_brevet,1
4551,1463,Undirected,1983,inventeur_brevet,1
4552,96,Undirected,1984,inventeur_brevet,1
4553,1299,Undirected,1985,inventeur_brevet,1
4554,2168,Undirected,1986,inventeur_brevet,1
4555,1681,Undirected,1987,inventeur_brevet,1
4556,1352,Undirected,1988,inventeur_brevet,1
4557,1927,Undirected,1989,inventeur_brevet,1
4558,474,Undirected,1990,inventeur_brevet,1
4559,706,Undirected,1991,inventeur_brevet,1
4560,158,Undirected,1992,inventeur_brevet,1
4561,364,Undirected,1993,inventeur_brevet,1
4562,585,Undirected,1994,inventeur_brevet,1
4563,2254,Undirected,1995,inventeur_brevet,1
4564,859,Undirected,1996,inventeur_brevet,1
4565,148,Undirected,1997,inventeur_brevet,1
4566,2084,Undirected,1998,inventeur_brevet,1
4567,206,Undirected,1999,inventeur_brevet,1
4568,305,Undirected,2000,inventeur_brevet,1
4569,2001,Undirected,2001,inventeur_brevet,1
4570,2264,Undirected,2002,inventeur_brevet,1
4571,1677,Undirected,2003,inventeur_brevet,1
4572,1730,Undirected,2004,inventeur_brevet,1
4573,1952,Undirected,2005,inventeur_brevet,1
4574,870,Undirected,2006,inventeur_brevet,1
4575,228,Undirected,2007,inventeur_brevet,1
4576,697,Undirected,2008,inventeur_brevet,1
4577,2052,Undirected,2009,inventeur_brevet,1
4578,449,Undirected,2010,inventeur_brevet,1
4579,653,Undirected,2011,inventeur_brevet,1
4580,1468,Undirected,2012,inventeur_brevet,1
4581,2164,Undirected,2013,inventeur_brevet,1
4582,1552,Undirected,2014,inventeur_brevet,1
4583,1341,Undirected,2015,inventeur_brevet,1
4584,473,Undirected,2016,inventeur_brevet,1
4585,1852,Undirected,2017,inventeur_brevet,1
4586,2593,Undirected,2018,inventeur_brevet,1
4587,1851,Undirected,2019,inventeur_brevet,1
4588,1299,Undirected,2020,inventeur_brevet,1
4589,484,Undirected,2021,inventeur_brevet,1
4590,990,Undirected,2022,inventeur_brevet,1
4591,772,Undirected,2023,inventeur_brevet,1
4592,541,Undirected,2024,inventeur_brevet,1
4593,89,Undirected,2025,inventeur_brevet,1
4594,1523,Undirected,2026,inventeur_brevet,1
4595,2129,Undirected,2027,inventeur_brevet,1
4596,1516,Undirected,2028,inventeur_brevet,1
4597,2121,Undirected,2029,inventeur_brevet,1
4598,1777,Undirected,2030,inventeur_brevet,1
4599,653,Undirected,2031,inventeur_brevet,1
4600,353,Undirected,2032,inventeur_brevet,1
4601,2558,Undirected,2033,inventeur_brevet,1
4602,2244,Undirected,2034,inventeur_brevet,1
4603,1630,Undirected,2035,inventeur_brevet,1
4604,1222,Undirected,2036,inventeur_brevet,1
4605,1956,Undirected,2037,inventeur_brevet,1
4606,1502,Undirected,2038,inventeur_brevet,1
4607,1205,Undirected,2039,inventeur_brevet,1
4608,472,Undirected,2040,inventeur_brevet,1
4609,2181,Undirected,2041,inventeur_brevet,1
4610,2148,Undirected,2042,inventeur_brevet,1
4611,1289,Undirected,2043,inventeur_brevet,1
4612,1431,Undirected,2044,inventeur_brevet,1
4613,2151,Undirected,2045,inventeur_brevet,1
4614,1815,Undirected,2046,inventeur_brevet,1
4615,2310,Undirected,2047,inventeur_brevet,1
4616,1001,Undirected,2048,inventeur_brevet,1
4617,1182,Undirected,2049,inventeur_brevet,1
4618,2131,Undirected,2050,inventeur_brevet,1
4619,2050,Undirected,2051,inventeur_brevet,1
4620,1230,Undirected,2052,inventeur_brevet,1
4621,1569,Undirected,2053,inventeur_brevet,1
4621,1570,Undirected,2054,inventeur_brevet,1
4622,509,Undirected,2055,inventeur_brevet,1
4623,1811,Undirected,2056,inventeur_brevet,1
4624,2682,Undirected,2057,inventeur_brevet,1
4625,43,Undirected,2058,inventeur_brevet,1
4625,1034,Undirected,2059,inventeur_brevet,1
4626,1408,Undirected,2060,inventeur_brevet,1
4627,2381,Undirected,2061,inventeur_brevet,1
4628,1590,Undirected,2062,inventeur_brevet,1
4629,251,Undirected,2063,inventeur_brevet,1
4630,1154,Undirected,2064,inventeur_brevet,1
4631,318,Undirected,2065,inventeur_brevet,1
4632,1777,Undirected,2066,inventeur_brevet,1
4633,2120,Undirected,2067,inventeur_brevet,1
4634,411,Undirected,2068,inventeur_brevet,1
4635,2305,Undirected,2069,inventeur_brevet,1
4636,2024,Undirected,2070,inventeur_brevet,1
4637,634,Undirected,2071,inventeur_brevet,1
4638,1404,Undirected,2072,inventeur_brevet,1
4639,435,Undirected,2073,inventeur_brevet,1
4640,7,Undirected,2074,inventeur_brevet,1
4641,2594,Undirected,2075,inventeur_brevet,1
4642,855,Undirected,2076,inventeur_brevet,1
4643,749,Undirected,2077,inventeur_brevet,1
4644,1729,Undirected,2078,inventeur_brevet,1
4645,992,Undirected,2079,inventeur_brevet,1
4646,2271,Undirected,2080,inventeur_brevet,1
4647,1951,Undirected,2081,inventeur_brevet,1
4648,2328,Undirected,2082,inventeur_brevet,1
4649,2287,Undirected,2083,inventeur_brevet,1
4650,791,Undirected,2084,inventeur_brevet,1
4651,1308,Undirected,2085,inventeur_brevet,1
4651,1309,Undirected,2086,inventeur_brevet,1
4652,2199,Undirected,2087,inventeur_brevet,1
4652,2202,Undirected,2088,inventeur_brevet,1
4653,2170,Undirected,2089,inventeur_brevet,1
4654,1487,Undirected,2090,inventeur_brevet,1
4655,1469,Undirected,2091,inventeur_brevet,1
4656,1659,Undirected,2092,inventeur_brevet,1
4657,1770,Undirected,2093,inventeur_brevet,1
4658,1024,Undirected,2094,inventeur_brevet,1
4659,2189,Undirected,2095,inventeur_brevet,1
4660,567,Undirected,2096,inventeur_brevet,1
4661,899,Undirected,2097,inventeur_brevet,1
4662,568,Undirected,2098,inventeur_brevet,1
4663,1468,Undirected,2099,inventeur_brevet,1
4664,533,Undirected,2100,inventeur_brevet,1
4665,1699,Undirected,2101,inventeur_brevet,1
4666,2108,Undirected,2102,inventeur_brevet,1
4667,508,Undirected,2103,inventeur_brevet,1
4668,1553,Undirected,2104,inventeur_brevet,1
4669,1220,Undirected,2105,inventeur_brevet,1
4670,1808,Undirected,2106,inventeur_brevet,1
4671,914,Undirected,2107,inventeur_brevet,1
4672,1841,Undirected,2108,inventeur_brevet,1
4673,184,Undirected,2109,inventeur_brevet,1
4674,1089,Undirected,2110,inventeur_brevet,1
4675,2289,Undirected,2111,inventeur_brevet,1
4676,1549,Undirected,2112,inventeur_brevet,1
4676,1909,Undirected,2113,inventeur_brevet,1
4677,103,Undirected,2114,inventeur_brevet,1
4678,1549,Undirected,2115,inventeur_brevet,1
4679,1744,Undirected,2116,inventeur_brevet,1
4680,559,Undirected,2117,inventeur_brevet,1
4681,257,Undirected,2118,inventeur_brevet,1
4682,483,Undirected,2119,inventeur_brevet,1
4683,2172,Undirected,2120,inventeur_brevet,1
4684,912,Undirected,2121,inventeur_brevet,1
4684,920,Undirected,2122,inventeur_brevet,1
4685,2202,Undirected,2123,inventeur_brevet,1
4686,2172,Undirected,2124,inventeur_brevet,1
4687,2211,Undirected,2125,inventeur_brevet,1
4688,579,Undirected,2126,inventeur_brevet,1
4689,579,Undirected,2127,inventeur_brevet,1
4690,1147,Undirected,2128,inventeur_brevet,1
4691,910,Undirected,2129,inventeur_brevet,1
4692,2400,Undirected,2130,inventeur_brevet,1
4693,578,Undirected,2131,inventeur_brevet,1
4694,1368,Undirected,2132,inventeur_brevet,1
4695,581,Undirected,2133,inventeur_brevet,1
4696,1133,Undirected,2134,inventeur_brevet,1
4697,2145,Undirected,2135,inventeur_brevet,1
4698,2027,Undirected,2136,inventeur_brevet,1
4699,758,Undirected,2137,inventeur_brevet,1
4700,989,Undirected,2138,inventeur_brevet,1
4701,1759,Undirected,2139,inventeur_brevet,1
4702,1572,Undirected,2140,inventeur_brevet,1
4703,1483,Undirected,2141,inventeur_brevet,1
4704,1909,Undirected,2142,inventeur_brevet,1
4705,2567,Undirected,2143,inventeur_brevet,1
4706,840,Undirected,2144,inventeur_brevet,1
4707,283,Undirected,2145,inventeur_brevet,1
4708,2432,Undirected,2146,inventeur_brevet,1
4709,384,Undirected,2147,inventeur_brevet,1
4710,2385,Undirected,2148,inventeur_brevet,1
4711,1339,Undirected,2149,inventeur_brevet,1
4712,1210,Undirected,2150,inventeur_brevet,1
4713,2548,Undirected,2151,inventeur_brevet,1
4714,2644,Undirected,2152,inventeur_brevet,1
4715,1602,Undirected,2153,inventeur_brevet,1
4716,373,Undirected,2154,inventeur_brevet,1
4717,419,Undirected,2155,inventeur_brevet,1
4718,1383,Undirected,2156,inventeur_brevet,1
4719,1462,Undirected,2157,inventeur_brevet,1
4720,1261,Undirected,2158,inventeur_brevet,1
4721,1010,Undirected,2159,inventeur_brevet,1
4722,376,Undirected,2160,inventeur_brevet,1
4722,377,Undirected,2161,inventeur_brevet,1
4722,378,Undirected,2162,inventeur_brevet,1
4723,567,Undirected,2163,inventeur_brevet,1
4724,1744,Undirected,2164,inventeur_brevet,1
4725,1137,Undirected,2165,inventeur_brevet,1
4726,938,Undirected,2166,inventeur_brevet,1
4727,828,Undirected,2167,inventeur_brevet,1
4728,1115,Undirected,2168,inventeur_brevet,1
4728,1286,Undirected,2169,inventeur_brevet,1
4729,27,Undirected,2170,inventeur_brevet,1
4730,984,Undirected,2171,inventeur_brevet,1
4731,472,Undirected,2172,inventeur_brevet,1
4732,992,Undirected,2173,inventeur_brevet,1
4733,729,Undirected,2174,inventeur_brevet,1
4734,866,Undirected,2175,inventeur_brevet,1
4735,51,Undirected,2176,inventeur_brevet,1
4736,2559,Undirected,2177,inventeur_brevet,1
4737,2454,Undirected,2178,inventeur_brevet,1
4738,1948,Undirected,2179,inventeur_brevet,1
4739,1971,Undirected,2180,inventeur_brevet,1
4740,1292,Undirected,2181,inventeur_brevet,1
4741,2656,Undirected,2182,inventeur_brevet,1
4742,630,Undirected,2183,inventeur_brevet,1
4743,259,Undirected,2184,inventeur_brevet,1
4744,2600,Undirected,2185,inventeur_brevet,1
4745,2246,Undirected,2186,inventeur_brevet,1
4746,734,Undirected,2187,inventeur_brevet,1
4747,1102,Undirected,2188,inventeur_brevet,1
4748,1481,Undirected,2189,inventeur_brevet,1
4749,1480,Undirected,2190,inventeur_brevet,1
4750,2368,Undirected,2191,inventeur_brevet,1
4751,266,Undirected,2192,inventeur_brevet,1
4752,2500,Undirected,2193,inventeur_brevet,1
4753,142,Undirected,2194,inventeur_brevet,1
4754,1102,Undirected,2195,inventeur_brevet,1
4755,1075,Undirected,2196,inventeur_brevet,1
4756,1851,Undirected,2197,inventeur_brevet,1
4757,1504,Undirected,2198,inventeur_brevet,1
4758,2230,Undirected,2199,inventeur_brevet,1
4759,1629,Undirected,2200,inventeur_brevet,1
4760,1995,Undirected,2201,inventeur_brevet,1
4761,2052,Undirected,2202,inventeur_brevet,1
4762,2045,Undirected,2203,inventeur_brevet,1
4763,546,Undirected,2204,inventeur_brevet,1
4764,1938,Undirected,2205,inventeur_brevet,1
4765,287,Undirected,2206,inventeur_brevet,1
4766,748,Undirected,2207,inventeur_brevet,1
4767,2150,Undirected,2208,inventeur_brevet,1
4768,942,Undirected,2209,inventeur_brevet,1
4769,1868,Undirected,2210,inventeur_brevet,1
4770,122,Undirected,2211,inventeur_brevet,1
4771,546,Undirected,2212,inventeur_brevet,1
4772,1070,Undirected,2213,inventeur_brevet,1
4773,2216,Undirected,2214,inventeur_brevet,1
4774,1065,Undirected,2215,inventeur_brevet,1
4775,684,Undirected,2216,inventeur_brevet,1
4776,2022,Undirected,2217,inventeur_brevet,1
4777,411,Undirected,2218,inventeur_brevet,1
4778,539,Undirected,2219,inventeur_brevet,1
4779,770,Undirected,2220,inventeur_brevet,1
4780,783,Undirected,2221,inventeur_brevet,1
4781,925,Undirected,2222,inventeur_brevet,1
4782,2045,Undirected,2223,inventeur_brevet,1
4783,2015,Undirected,2224,inventeur_brevet,1
4784,652,Undirected,2225,inventeur_brevet,1
4785,976,Undirected,2226,inventeur_brevet,1
4786,883,Undirected,2227,inventeur_brevet,1
4787,591,Undirected,2228,inventeur_brevet,1
4788,1983,Undirected,2229,inventeur_brevet,1
4789,1426,Undirected,2230,inventeur_brevet,1
4789,1446,Undirected,2231,inventeur_brevet,1
4789,1460,Undirected,2232,inventeur_brevet,1
4789,1484,Undirected,2233,inventeur_brevet,1
4790,1428,Undirected,2234,inventeur_brevet,1
4790,1465,Undirected,2235,inventeur_brevet,1
4790,1471,Undirected,2236,inventeur_brevet,1
4791,1023,Undirected,2237,inventeur_brevet,1
4792,795,Undirected,2238,inventeur_brevet,1
4793,2343,Undirected,2239,inventeur_brevet,1
4794,2024,Undirected,2240,inventeur_brevet,1
4795,2017,Undirected,2241,inventeur_brevet,1
4796,1178,Undirected,2242,inventeur_brevet,1
4796,1179,Undirected,2243,inventeur_brevet,1
4797,2232,Undirected,2244,inventeur_brevet,1
4798,951,Undirected,2245,inventeur_brevet,1
4799,2011,Undirected,2246,inventeur_brevet,1
4800,2398,Undirected,2247,inventeur_brevet,1
4801,2480,Undirected,2248,inventeur_brevet,1
4802,854,Undirected,2249,inventeur_brevet,1
4803,1284,Undirected,2250,inventeur_brevet,1
4804,1579,Undirected,2251,inventeur_brevet,1
4805,1041,Undirected,2252,inventeur_brevet,1
4806,287,Undirected,2253,inventeur_brevet,1
4807,209,Undirected,2254,inventeur_brevet,1
4808,1213,Undirected,2255,inventeur_brevet,1
4809,492,Undirected,2256,inventeur_brevet,1
4810,842,Undirected,2257,inventeur_brevet,1
4811,779,Undirected,2258,inventeur_brevet,1
4812,795,Undirected,2259,inventeur_brevet,1
4813,1200,Undirected,2260,inventeur_brevet,1
4814,2229,Undirected,2261,inventeur_brevet,1
4815,1065,Undirected,2262,inventeur_brevet,1
4816,2581,Undirected,2263,inventeur_brevet,1
4817,77,Undirected,2264,inventeur_brevet,1
4818,606,Undirected,2265,inventeur_brevet,1
4819,537,Undirected,2266,inventeur_brevet,1
4820,770,Undirected,2267,inventeur_brevet,1
4820,783,Undirected,2268,inventeur_brevet,1
4821,2421,Undirected,2269,inventeur_brevet,1
4822,22,Undirected,2270,inventeur_brevet,1
4823,2680,Undirected,2271,inventeur_brevet,1
4824,207,Undirected,2272,inventeur_brevet,1
4825,2596,Undirected,2273,inventeur_brevet,1
4825,2615,Undirected,2274,inventeur_brevet,1
4826,1883,Undirected,2275,inventeur_brevet,1
4827,496,Undirected,2276,inventeur_brevet,1
4828,2288,Undirected,2277,inventeur_brevet,1
4829,2283,Undirected,2278,inventeur_brevet,1
4830,130,Undirected,2279,inventeur_brevet,1
4831,2266,Undirected,2280,inventeur_brevet,1
4832,2005,Undirected,2281,inventeur_brevet,1
4833,2256,Undirected,2282,inventeur_brevet,1
4834,953,Undirected,2283,inventeur_brevet,1
4835,795,Undirected,2284,inventeur_brevet,1
4836,523,Undirected,2285,inventeur_brevet,1
4837,2602,Undirected,2286,inventeur_brevet,1
4838,2116,Undirected,2287,inventeur_brevet,1
4839,116,Undirected,2288,inventeur_brevet,1
4840,26,Undirected,2289,inventeur_brevet,1
4841,2529,Undirected,2290,inventeur_brevet,1
4842,2019,Undirected,2291,inventeur_brevet,1
4843,671,Undirected,2292,inventeur_brevet,1
4844,221,Undirected,2293,inventeur_brevet,1
4845,534,Undirected,2294,inventeur_brevet,1
4846,2521,Undirected,2295,inventeur_brevet,1
4847,322,Undirected,2296,inventeur_brevet,1
4848,2009,Undirected,2297,inventeur_brevet,1
4849,150,Undirected,2298,inventeur_brevet,1
4850,857,Undirected,2299,inventeur_brevet,1
4851,48,Undirected,2300,inventeur_brevet,1
4851,1706,Undirected,2301,inventeur_brevet,1
4852,1016,Undirected,2302,inventeur_brevet,1
4853,1983,Undirected,2303,inventeur_brevet,1
4854,1666,Undirected,2304,inventeur_brevet,1
4855,1299,Undirected,2305,inventeur_brevet,1
4856,2332,Undirected,2306,inventeur_brevet,1
4857,3,Undirected,2307,inventeur_brevet,1
4858,220,Undirected,2308,inventeur_brevet,1
4859,319,Undirected,2309,inventeur_brevet,1
4860,2173,Undirected,2310,inventeur_brevet,1
4861,2044,Undirected,2311,inventeur_brevet,1
4862,2651,Undirected,2312,inventeur_brevet,1
4863,862,Undirected,2313,inventeur_brevet,1
4864,1122,Undirected,2314,inventeur_brevet,1
4865,1122,Undirected,2315,inventeur_brevet,1
4866,688,Undirected,2316,inventeur_brevet,1
4867,1851,Undirected,2317,inventeur_brevet,1
4868,222,Undirected,2318,inventeur_brevet,1
4869,1696,Undirected,2319,inventeur_brevet,1
4870,889,Undirected,2320,inventeur_brevet,1
4871,2645,Undirected,2321,inventeur_brevet,1
4872,234,Undirected,2322,inventeur_brevet,1
4873,1331,Undirected,2323,inventeur_brevet,1
4874,2667,Undirected,2324,inventeur_brevet,1
4875,943,Undirected,2325,inventeur_brevet,1
4876,2230,Undirected,2326,inventeur_brevet,1
4877,1388,Undirected,2327,inventeur_brevet,1
4878,1034,Undirected,2328,inventeur_brevet,1
4879,680,Undirected,2329,inventeur_brevet,1
4880,2235,Undirected,2330,inventeur_brevet,1
4881,1164,Undirected,2331,inventeur_brevet,1
4881,1165,Undirected,2332,inventeur_brevet,1
4882,2630,Undirected,2333,inventeur_brevet,1
4883,1431,Undirected,2334,inventeur_brevet,1
4884,1996,Undirected,2335,inventeur_brevet,1
4885,1367,Undirected,2336,inventeur_brevet,1
4886,1040,Undirected,2337,inventeur_brevet,1
4887,2399,Undirected,2338,inventeur_brevet,1
4888,2285,Undirected,2339,inventeur_brevet,1
4889,1477,Undirected,2340,inventeur_brevet,1
4890,352,Undirected,2341,inventeur_brevet,1
4891,2475,Undirected,2342,inventeur_brevet,1
4892,641,Undirected,2343,inventeur_brevet,1
4893,599,Undirected,2344,inventeur_brevet,1
4894,2485,Undirected,2345,inventeur_brevet,1
4895,1677,Undirected,2346,inventeur_brevet,1
4896,1238,Undirected,2347,inventeur_brevet,1
4897,780,Undirected,2348,inventeur_brevet,1
4898,708,Undirected,2349,inventeur_brevet,1
4899,210,Undirected,2350,inventeur_brevet,1
4900,806,Undirected,2351,inventeur_brevet,1
4901,806,Undirected,2352,inventeur_brevet,1
4902,1625,Undirected,2353,inventeur_brevet,1
4903,2227,Undirected,2354,inventeur_brevet,1
4904,2227,Undirected,2355,inventeur_brevet,1
4905,1014,Undirected,2356,inventeur_brevet,1
4906,18,Undirected,2357,inventeur_brevet,1
4907,485,Undirected,2358,inventeur_brevet,1
4908,65,Undirected,2359,inventeur_brevet,1
4909,2229,Undirected,2360,inventeur_brevet,1
4910,263,Undirected,2361,inventeur_brevet,1
4911,2327,Undirected,2362,inventeur_brevet,1
4912,1819,Undirected,2363,inventeur_brevet,1
4913,1364,Undirected,2364,inventeur_brevet,1
4914,2050,Undirected,2365,inventeur_brevet,1
4915,2352,Undirected,2366,inventeur_brevet,1
4916,2357,Undirected,2367,inventeur_brevet,1
4917,1283,Undirected,2368,inventeur_brevet,1
4918,731,Undirected,2369,inventeur_brevet,1
4919,235,Undirected,2370,inventeur_brevet,1
4920,2246,Undirected,2371,inventeur_brevet,1
4921,1815,Undirected,2372,inventeur_brevet,1
4922,2335,Undirected,2373,inventeur_brevet,1
4923,1000,Undirected,2374,inventeur_brevet,1
4923,1001,Undirected,2375,inventeur_brevet,1
4924,1079,Undirected,2376,inventeur_brevet,1
4925,2294,Undirected,2377,inventeur_brevet,1
4926,2344,Undirected,2378,inventeur_brevet,1
4927,598,Undirected,2379,inventeur_brevet,1
4928,2230,Undirected,2380,inventeur_brevet,1
4929,293,Undirected,2381,inventeur_brevet,1
4930,1089,Undirected,2382,inventeur_brevet,1
4931,2313,Undirected,2383,inventeur_brevet,1
